19.9 30.0 0.7
88.9 19.0 0.8
167.8 23.0 0.7
172.8 23.0 0.7
199.0 26.0 0.7
163.5 24.0 0.7
186.8 27.0 0.7
14.3 28.0 0.7
93.7 19.0 0.8
200.5 26.0 0.7
0.8 14.0 0.7
17.2 14.0 0.6
148.9 29.0 0.6
153.3 10.0 0.7
21.5 27.0 0.7
158.0 29.0 0.8
10.0 1.0 0.6
0.2 1.0 0.6
0.0 1.0 0.6
32.1 2.0 0.7
13.7 1.0 0.8
129.2 10.0 0.7
14.4 10.0 0.6
14.7 10.0 0.6
0.2 3.0 0.7
0.0 1.0 0.7
5.3 3.0 0.7
2.7 2.0 0.8
0.7 1.0 0.7
0.8 1.0 0.7
1.5 1.0 0.7
5.0 3.0 0.7
10.2 8.0 0.7
23.7 13.0 0.7
37.3 38.0 0.8
289.2 22.0 0.6
15.4 21.0 0.8
14.2 9.0 0.6
15.6 9.0 0.7
0.0 2.0 0.8
17.6 19.0 0.8
46.7 19.0 0.6
0.0 2.0 0.8
18.1 19.0 0.8
46.9 19.0 0.6
3.0 9.0 0.8
8.0 11.0 0.6
202.5 27.0 0.8
3.0 9.0 0.8
7.7 11.0 0.8
37.3 17.0 0.8
3.9 4.0 0.6
255.5 14.0 0.7
2.5 9.0 0.8
7.1 11.0 0.8
49.6 17.0 0.8
3.8 4.0 0.6
194.1 15.0 0.8
0.0 2.0 0.8
13.1 17.0 0.8
34.1 8.0 0.8
24.5 14.0 0.7
2.0 0.0 0.7
3.5 9.0 0.8
7.8 11.0 0.6
7.6 5.0 0.6
8.1 4.0 0.8
43.8 10.0 0.7
188.5 12.0 0.8
26.7 30.0 0.8
248.4 17.0 0.7
36.3 38.0 0.8
171.5 21.0 0.6
0.0 2.0 0.8
19.5 19.0 0.8
145.3 34.0 0.6
25.1 30.0 0.8
10.7 9.0 0.6
44.0 7.0 0.8
33.5 4.0 0.6
0.0 2.0 0.8
19.2 19.0 0.8
31.5 13.0 0.6
8.5 6.0 0.8
99.1 9.0 0.8
0.0 2.0 0.8
18.8 19.0 0.8
41.1 17.0 0.6
5.9 4.0 0.6
79.1 9.0 0.8
15.6 2.0 0.6
15.3 2.0 0.6
0.6 12.0 0.8
22.9 24.0 0.6
0.3 4.0 0.8
26.8 33.0 0.8
14.1 8.0 0.7
18.1 4.0 0.7
153.6 10.0 0.6
27.9 36.0 0.8
5.2 2.0 0.7
14.1 4.0 0.7
3.9 1.0 0.8
8.0 3.0 0.7
16.9 6.0 0.7
26.5 35.0 0.8
40.5 34.0 0.8
0.9 5.0 0.8
0.8 6.0 0.7
23.4 23.0 0.8
29.9 2.0 0.8
